title,genre,url,summary
Tony Hawk's Pro Skater 2,sports,https://www.metacritic.com/game/playstation/tony-hawks-pro-skater-2,"As most major publishers' development efforts shift to any number of next-generation platforms, Tony Hawk 2 will likely stand as one of the last truly fantastic games to be released on the PlayStation."
Tony Hawk's Pro Skater 2,sports,https://www.metacritic.com/game/dreamcast/tony-hawks-pro-skater-2,"Hawk's back - with new technology, new pros and new tricks! THPS2, the legend rides on! Skate as legendary Tony Hawk or any one of 12 other pro skaters. Create your own custom skaters. Multiple play modes including 1-Player, Career and Free Skate modes, as well as 2-player modes such as Trick Attack, Graffiti Tag and Horse. Build your own custom skate parks with the real-time 3D park editor."
Tony Hawk's Pro Skater 3,sports,https://www.metacritic.com/game/playstation-2/tony-hawks-pro-skater-3,Challenge up to four friends in online competitions over a LAN or the Internet. Take them on in both Trick Attack and Graffiti modes. [Activision]
NFL 2K1,sports,https://www.metacritic.com/game/dreamcast/nfl-2k1,"In the end, NFL 2K1 is a deeper, more refined version of the original game."
Out of the Park Baseball 2007,sports,https://www.metacritic.com/game/pc/out-of-the-park-baseball-2007,"[Metacritic's 2007 PC Game of the Year] OOTP Baseball 2007 features some user interface improvements that make the game easier and more enjoyable, including: a league creation wizard, a simplified navigation model with intuitive icons, a detailed in-game help system, improved in-game screens, and manager and online league commissioner ""portals"" that centralize the most commonly-used tasks. [Sports Interactive]"
Madden NFL 2003,sports,https://www.metacritic.com/game/playstation-2/madden-nfl-2003,"Take Your Game Online: Access an online community where you can meet, chat, and play head-to-head against other gamers. Audio Dream Team: Dynamic play-by-play and analysis by Madden and Michaels. All-New Mini-camp: Hop on John Madden's Cruiser Tour Bus and travel to all NFL cities to complete skilled tasks. Create-A-Playbook: Customize receiver routes, player formations, and your team's entire playbook. Deepest Franchise Mode Ever: Play 30 years of Franchise mode and draft players each season with tips from your scouts. [EA Sports]"
Tony Hawk's Pro Skater 2,sports,https://www.metacritic.com/game/game-boy-advance/tony-hawks-pro-skater-2,"Hawks back, in the worlds first 3D handheld skating game, and hes brought new pros (Caballero, Koston, Mullen), New tricks (Bluntsides, BS/FS Nose-and Tailsides, Heelflip Varials, Airwalks, and more), and new terrain (Insane street and vert levels) Tony Hawks Pro Skater 2 for Game Boy Advance. Get your hands on a legend."
Super Stickman Golf 3,sports,https://www.metacritic.com/game/ios/super-stickman-golf-3,"Super Stickman Golf 3 is packed full of new courses, power ups, collectable cards, game modes, multiplayer madness and a ton of new surprises for you to discover. It’s a new spin on a classic game!"
ISS Pro Evolution,sports,https://www.metacritic.com/game/playstation/iss-pro-evolution,"International Superstaar Soccer is back to show the opposition how it's done. The Players choice of soccer games, this new version has improved graphics, awesome player movements and is simply the best re-creation of the beautiful game to date."
Tony Hawk's Pro Skater 4,sports,https://www.metacritic.com/game/playstation-2/tony-hawks-pro-skater-4,"Build your skills, earn respect, and show that you've got what it takes to Go Pro. 190 progressively harder goals. No time clock, no constraints. Pro-specific challenges. Evolving levels. Interact with other skaters. Multi-player modes. Customize your game...Your career is what you make of it. [Activision]"
