title,genre,url,summary
Dicey Dungeons,strategy,https://www.metacritic.com/game/ios/dicey-dungeons,"In this new fast-paced deckbuilding roguelike from Terry Cavanagh, Chipzel, and Marlowe Dobbe, you'll fight monsters, find better loot, and level up your heroes as you work together to take down the Goddess of Fortune, Lady Luck herself. Balance your carefully planned strategies against the unknown of a dice roll. Play as six different characters, each with their own unique play styles and abilities. Master each class and figure out which one best fits your style in this charming world filled with a growing array of twists and secrets. Can you make it out alive? Maybe, but luck is definitely not on your side."
Meteorfall: Journey,strategy,https://www.metacritic.com/game/ios/meteorfall-journey,"Meteorfall is a deck-building roguelike. You'll choose your class from one of four unique adventurers, and then set out with a deck consisting of some basic attack cards. During the course of your adventure, you'll be presented with the opportunity to add powerful new cards to your deck."
Command & Conquer,strategy,https://www.metacritic.com/game/pc/command-conquer,"Set in a gritty, high-tech world C&C utilizes electronic intelligence and covert surveillance to determine who reigns supreme. Join the forces of either the Global Defense Initiative (GDI) or the Brotherhood of Nod, and fight for what you feel is right. [Westwood]"
Raiders of the North Sea,strategy,https://www.metacritic.com/game/ios/raiders-of-the-north-sea,It's Raiding Season! Assemble a crew and outfit a longboat to raid settlements for gold and fame! Impress your Chieftain in glorious battle and win your place among the legends of the North Sea in this digital adaptation of the award-winning board game! The Official Digital Adaptation of the Award-Winning Board Game! Plunder your way to adventure as Raiders of the North Sea brings the strategy and fun of the hit tabletop game to digital life!
Anomaly: Warzone Earth,strategy,https://www.metacritic.com/game/ios/anomaly-warzone-earth,"Winner of the prestigious Apple Design Award, Anomaly Warzone Earth comes to iOS and turns tower defense on its head.This time you take control of the attacking force, pitting your heavily armored squad against the destructive towers of an alien horde. Carefully lead your squad through the invaders' defenses, shattering their towers and turrets with special weapons and power-ups in this groundbreaking new experience of tower offense.Press Quotes""Simply Incredible."" — TouchArcade""It's a rare innovator in a genre packed with wannabes and copycats.” — PocketGamer“Anomaly has great visuals with a futuristic feel and outstanding explosions.” —AppAdvice“Forget everything you know about tower defense games, because in Anomaly Warzone Earth you play as the invading army.” — Slide To PlayAnomaly Warzone Earth Highlights• Experience a new type of tower defense formula where you’re the attacking side.• Deploy special weapons to break through alien defenses or use stealth to slip through unscathed.• Think tactically and choose the right squad and route to guarantee success.• Strategically gather resources to buy and upgrade new and more powerful units.• Play for hours on end in three unique and engaging modes of play.• Immerse yourself in the cutting-edge graphics and atmospheric soundtrack.For more information or support, please visit www.chillingo.com"
Sid Meier's Civilization II,strategy,https://www.metacritic.com/game/pc/sid-meiers-civilization-ii,"An empire-building turn-based strategy game. The game starts at the Old Stone Age in 4000 BC. Your tribe begins with a Settlers unit and has no knowledge about the surrounding area. As you found new cities and explore the surroundings, you may find hostile barbarians, villages, and other competing cultures. [Civ Fantatics' Center]"
Sid Meier's Civilization IV,strategy,https://www.metacritic.com/game/pc/sid-meiers-civilization-iv,"Faster-Paced Fun - Gameplay has been streamlined for a tighter, faster, and more compelling experience.Greater Accessibility and Ease of Play - An easy-to-use interface will be immediately familiar to RTS and action game players, and newcomers to the series will be able to jump in and play. Tech Tree - Flexible Tech tree allows players more strategic choices for developing their civilizations along unique paths. More Civs, Units, and Improvements to enhance and grow your empire. Multiplayer -LAN, Internet, PBEM, and Persistent Turn-Based Server (PTBS) offer players all-new strategies and ways to play when competing or cooperating with live opponents. Team Play - Whether playing multiplayer or single player, team play offers a new way of setting locked alliances that result in shared wonder effects, visibility, unit trading, and shared territory that delivers a plethora of new strategic and tactical options. Civ IV comes to life! - Beautiful 3D world with dozens of fully animated units (including culturally unique units), and totally customizable armies. Cities and wonders will appear on the map. Wonder movies are back! [2K Games]"
Company of Heroes,strategy,https://www.metacritic.com/game/pc/company-of-heroes,"A real-time strategy game set in World War II, Company of Heroes brings to life, in full cinematic detail, the greatest war mankind has ever known. Company of Heroes is built on Relic's next-generation Essence Engine and also utilizes the Havok Physics engine, delivering cinematic visual detail in a world completely driven by realistic physics. Gamers will experience the journey of the brave men of Able Company in a deep single-player campaign that begins with the invasion of Normandy through their fight across Europe, all set against the most dynamic battlefield ever seen in a game. Company of Heroes' completely destructable environment means no two battles ever play out in the same way. Advanced squad AI delivers startling new realism and responsiveness, bringing soldiers to life as they interact with the environment and execute advanced squad tactics to eliminate the opposition forces. [THQ]"
XCOM 2: War of the Chosen,strategy,https://www.metacritic.com/game/playstation-4/xcom-2-war-of-the-chosen,"XCOM 2: War of the Chosen adds extensive new content in the fight against ADVENT when additional resistance factions form in order to eliminate the alien threat on Earth. In response, a new enemy, known as the “Chosen,” emerges with one goal: recapture the Commander. This expansion includes new Hero classes to counter the “Chosen”, new enemies, missions, environments and increased depth in strategic gameplay."
Skulls of the Shogun,strategy,https://www.metacritic.com/game/ios/skulls-of-the-shogun,"Crush your enemies and eat their skulls! Skulls of the Shogun is a fast-paced turn-based strategy game, supercharged with fighting-game flare and double-stuffed with a serious sense of humor! Enter the Samurai Afterlife and join forces with undead warriors, magical monks, and mighty mustachioed samurai generals!"
Dwarf Fortress,strategy,https://www.metacritic.com/game/pc/dwarf-fortress,"The deepest, most intricate simulation of a world that's ever been created. The legendary Dwarf Fortress is now on Steam. Build a fortress and try to help your dwarves survive against a deeply generated world."
